WALKING 06
Date:,2019/07/18
Time:,15:31:02
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.860000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.650000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.884147,-54.387711,-776.423706,37019.378906,28939.619141,78.936447
2104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.322753,-53.980724,-775.034912,36912.941406,28940.455078,21.685612
2105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.423708,-53.539593,-774.682678,36743.941406,28890.505859,71.646164
2106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.442648,-53.341141,-774.242859,36479.437500,29001.003906,87.576805
2107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.433253,-52.794483,-773.937866,36419.441406,29025.347656,-14.649591
2108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.485471,-52.279221,-772.631409,36233.738281,28990.117188,-26.248217
2109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.894763,-51.720600,-772.972351,36044.058594,29004.115234,-54.995789
2110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.497391,-51.378159,-771.797668,35846.882813,29048.142578,-53.624012
2111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.287898,-51.124279,-771.144653,35728.582031,29087.939453,-51.666107
2112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.379542,-50.444420,-770.881165,35628.882813,29040.179688,-104.136299
2113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.315591,-50.125698,-771.181946,35483.976563,29156.343750,-148.262253
2114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.452706,-49.786732,-769.658752,35314.394531,29129.798828,-143.863953
2115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.511377,-49.291706,-769.656250,35247.589844,29129.943359,-147.347916
2116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.695770,-49.205608,-769.520386,34995.269531,29116.730469,-168.739349
2117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.246848,-48.807453,-768.825562,34922.085938,29187.699219,-173.717407
2118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.580926,-48.522434,-770.036743,34816.972656,29281.519531,-200.223206
2119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.491001,-48.074158,-768.862976,34699.523438,29238.359375,-263.581879
2120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.624602,-47.557274,-768.728455,34559.328125,29300.566406,-260.169952
2121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.551426,-47.237297,-769.201050,34341.316406,29353.626953,-271.498810
2122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.538222,-47.073483,-768.680176,34330.000000,29416.580078,-299.645203
2123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.299009,-46.819920,-768.763916,34145.671875,29438.919922,-332.656464
2124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.160038,-46.335663,-768.847961,34017.589844,29492.705078,-367.120728
2125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.314997,-46.149639,-769.408569,33878.195313,29590.972656,-399.349121
2126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.470213,-45.886051,-769.318726,33788.460938,29537.414063,-386.956665
2127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.551657,-45.512909,-770.228455,33739.707031,29680.783203,-446.529907
2128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.366597,-45.248310,-770.138916,33588.679688,29707.447266,-465.366425
2129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669032,-44.744011,-769.266968,33480.984375,29948.113281,-469.248322
2130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.458385,-44.544392,-770.217957,33286.386719,29756.279297,-478.256134
2131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.435431,-44.358650,-770.216858,33219.707031,29895.113281,-532.049622
2132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.449984,-44.194031,-770.779724,33164.757813,29891.052734,-561.907776
2133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.407878,-43.644737,-770.731934,32969.292969,30011.820313,-610.444336
2134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.577322,-43.446880,-771.339661,33037.414063,29971.990234,-609.085022
2135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.403348,-43.104622,-771.119568,32885.929688,30011.650391,-606.661804
2136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.566661,-42.743130,-770.809814,32639.164063,30069.707031,-627.489014
2137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.282256,-42.542191,-772.241211,32590.742188,29917.845703,-628.885071
2138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.531099,-42.259823,-772.153503,32574.687500,30177.820313,-714.868530
2139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.458692,-41.905434,-772.324158,32473.550781,30176.794922,-674.300171
2140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.451179,-41.368347,-772.712158,32357.675781,30302.923828,-764.587219
2141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.776778,-41.025646,-773.922363,32245.978516,30319.623047,-713.461853
2142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.389801,-40.762779,-772.879089,32072.410156,30338.347656,-782.550720
2143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.591234,-40.542606,-773.743896,31983.437500,30409.423828,-783.760437
2144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.369047,-40.001106,-774.350098,31939.632813,30444.738281,-784.767639
2145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.686147,-39.618229,-773.954407,31771.257813,30458.388672,-793.388367
2146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.660064,-39.354176,-774.475159,31789.476563,30311.876953,-808.708801
2147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.607109,-39.012463,-774.732422,31655.259766,30454.236328,-824.599182
2148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.614117,-38.439629,-775.900879,31544.785156,30672.683594,-867.370850
2149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.791792,-38.176537,-775.940002,31393.691406,30583.636719,-866.750610
2150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.537575,-37.833057,-777.110229,31311.289063,30605.638672,-884.507874
2151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.773412,-37.545990,-777.845276,31277.945313,30605.000000,-847.820435
2152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.660996,-37.163006,-776.801941,31165.896484,30628.320313,-901.934998
2153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.415806,-36.809097,-777.451111,31071.808594,30605.859375,-915.287659
2154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.498459,-36.368721,-778.142334,30977.537109,30645.990234,-927.934387
2155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.721923,-36.170620,-779.220459,30709.236328,30694.437500,-931.861084
2156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.493905,-35.709011,-778.613098,30698.671875,30641.828125,-968.917297
2157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.476428,-35.431911,-779.259827,30536.279297,30703.218750,-944.809448
2158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.532154,-35.245514,-778.954651,30491.441406,30614.296875,-942.150024
2159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.462029,-34.727127,-779.688843,30357.994141,30698.718750,-957.268921
2160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.788971,-34.421589,-779.204956,30110.994141,30676.658203,-966.330139
2161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.502717,-33.945652,-780.115417,30073.216797,30667.402344,-969.722412
2162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.555925,-33.506802,-779.243042,29893.332031,30672.060547,-978.909546
2163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.725546,-33.254086,-780.106506,29731.835938,30649.773438,-991.965271
2164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.631696,-32.747097,-780.060608,29642.589844,30609.546875,-988.667358
2165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.508770,-32.425076,-781.057129,29598.613281,30590.890625,-961.664978
2166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.519724,-32.161015,-780.965210,29368.634766,30643.992188,-966.358154
2167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.667567,-31.711218,-781.395264,29235.373047,30582.212891,-997.877258
2168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.614023,-31.413296,-781.089233,29150.935547,30577.343750,-978.807556
2169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.333044,-30.828672,-780.608154,28971.660156,30505.705078,-973.731812
2170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.619299,-30.568901,-780.907104,28771.513672,30458.341797,-1059.812744
2171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.619997,-30.390915,-780.771484,28546.230469,30443.509766,-1003.690918
2172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.787518,-30.050413,-780.852478,28327.859375,30345.298828,-995.991821
2173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.747038,-29.510763,-780.632507,28227.089844,30354.093750,-992.694092
2174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.812068,-29.435303,-780.368042,28031.041016,30247.441406,-1011.819031
2175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.574841,-28.915442,-780.188171,27744.734375,30228.333984,-976.465515
2176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.658438,-28.444365,-780.880859,27696.542969,30176.322266,-1047.541016
2177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.634853,-28.199926,-780.092834,27408.576172,30152.072266,-963.681885
2178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.615256,-27.904922,-780.046570,27264.097656,30050.699219,-1021.985596
2179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.270300,-27.275688,-779.997559,26984.355469,30005.582031,-1026.297241
2180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.730034,-26.915335,-779.730225,26754.265625,29983.492188,-1027.792603
2181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.686953,-26.639736,-779.076782,26658.316406,29871.689453,-997.217285
2182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.830048,-26.288069,-778.595947,26551.291016,29826.914063,-975.515503
2183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.746732,-26.011852,-779.065674,26193.011719,29745.912109,-970.852661
2184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.578465,-25.550089,-779.538940,25987.458984,29612.917969,-1021.719482
2185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.593652,-25.276917,-777.929443,25806.671875,29630.960938,-1029.522949
2186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.531195,-24.733465,-779.314575,25723.699219,29482.443359,-961.731384
2187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.519713,-24.229544,-778.441772,25499.681641,29416.445313,-1003.788940
2188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056588,-23.935581,-778.217773,25275.238281,29318.658203,-998.219849
2189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.662922,-23.613831,-777.822998,25033.660156,29353.253906,-982.442871
2190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.783147,-23.207731,-777.296265,24792.236328,29335.292969,-982.167542
2191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.608573,-23.044168,-776.727356,24518.158203,29073.042969,-1018.163513
2192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.525879,-22.504179,-776.680054,24367.218750,29014.888672,-1012.573425
2193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.635854,-22.119696,-776.585144,24019.537109,29045.677734,-1019.459412
2194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.498937,-21.702372,-776.236328,23942.138672,28756.859375,-1039.958740
2195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.578998,-21.305948,-776.664307,23701.490234,28818.798828,-1043.909302
2196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.779175,-20.822617,-776.528625,23516.574219,28760.816406,-1035.849731
2197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.429826,-20.535568,-776.002869,23225.138672,28626.808594,-1043.700073
2198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.330940,-20.075140,-775.174622,23040.423828,28565.216797,-1085.868896
2199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.746973,-19.834599,-775.250183,22591.443359,28524.328125,-1066.990967
2200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.715709,-19.383982,-774.553650,22512.898438,28426.552734,-1066.441528
2201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.741656,-18.977295,-774.505066,22300.406250,28284.035156,-1070.553955
2202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.808930,-18.878431,-774.673950,22093.119141,28203.486328,-1065.913696
2203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.788087,-18.098709,-773.625427,21795.990234,28132.607422,-1088.782593
2204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.592102,-17.846230,-773.273193,21516.214844,27985.837891,-1119.824341
2205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.938493,-17.220808,-773.788696,21377.304688,27937.371094,-1138.817627
2206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.806376,-17.087429,-773.219360,21124.072266,27833.837891,-1099.740723
2207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.654776,-16.637335,-773.081604,20738.171875,27789.652344,-1153.882446
2208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.558583,-16.395876,-772.990173,20503.365234,27642.832031,-1177.477051
2209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.473073,-16.043142,-772.899475,20329.671875,27642.517578,-1177.200928
2210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.553184,-15.625996,-772.805908,20044.273438,27491.103516,-1186.123169
2211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.638897,-15.155026,-771.714478,19763.523438,27406.810547,-1202.583618
2212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.533256,-14.814293,-772.054443,19405.880859,27317.750000,-1240.112549
2213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.573924,-14.572565,-771.223633,19124.429688,27312.687500,-1221.914673
2214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.826523,-14.366447,-770.957947,18911.869141,27135.193359,-1247.466064
2215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.819718,-13.829270,-770.951599,18621.789063,27015.775391,-1305.474609
2216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.750264,-13.654991,-769.946960,18279.351563,26900.140625,-1330.085815
2217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.698309,-13.037570,-769.461975,17964.835938,26850.154297,-1296.798584
2218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.757625,-12.731954,-770.237610,17697.947266,26802.328125,-1382.978882
2219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.789249,-12.491888,-769.796265,17339.378906,26713.531250,-1418.712158
2220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.868962,-12.360244,-769.966064,17182.814453,26557.509766,-1413.787598
2221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.894913,-11.766502,-770.043701,16785.425781,26508.296875,-1431.967896
2222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.722007,-11.425385,-769.603394,16466.105469,26303.158203,-1437.049561
2223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.889996,-10.887395,-769.899658,16169.773438,26325.574219,-1464.184082
2224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.569540,-10.744198,-768.722534,15843.886719,26138.074219,-1463.450806
2225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.584260,-10.326707,-768.761047,15637.188477,26049.169922,-1481.596558
2226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.647645,-9.923781,-768.100952,15183.919922,25979.175781,-1571.250610
2227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.783068,-9.792847,-768.616150,14943.854492,25814.468750,-1587.380005
2228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.787493,-9.394505,-768.911316,14584.703125,25768.306641,-1537.791260
2229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.913560,-9.267360,-767.645386,14203.534180,25546.863281,-1602.358154
2230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.832112,-8.738680,-768.288696,13857.195313,25537.695313,-1629.789673
2231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.763942,-8.608875,-767.631287,13509.832031,25400.134766,-1675.429321
2232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.704595,-8.222867,-768.403442,13096.048828,25310.353516,-1684.484497
2233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.897350,-7.961209,-767.136902,12747.319336,25176.646484,-1678.131714
2234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.507868,-7.675233,-767.479919,12468.925781,25039.189453,-1748.846436
2235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.839302,-7.500718,-767.945923,11987.189453,24856.007813,-1744.121826
2236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.446438,-7.257997,-767.638123,11724.273438,24749.083984,-1775.428955
2237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.574363,-6.952038,-766.804749,11320.017578,24713.416016,-1792.465332
2238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.717351,-6.734644,-766.840088,10945.270508,24602.603516,-1841.913940
2239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.919796,-6.395730,-767.309082,10587.909180,24384.781250,-1876.495117
2240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.682686,-6.262074,-767.692810,10224.032227,24236.896484,-1872.469360
2241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.667428,-5.991406,-766.819031,9899.630859,24202.906250,-1974.127441
2242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.865699,-5.771831,-766.850647,9383.519531,24054.851563,-1951.083984
2243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.612138,-5.718032,-766.366882,8997.156250,23890.302734,-1999.531006
2244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.768102,-5.378376,-766.445801,8661.344727,23770.076172,-2015.635132
2245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.825471,-5.017617,-766.047485,8303.348633,23481.056641,-2046.180054
2246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.825592,-5.018292,-766.775391,7799.580078,23507.396484,-2089.369873
2247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.682378,-4.964873,-766.378174,7424.479980,23298.332031,-2130.505859
2248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.827485,-4.723577,-766.933899,7055.154297,23271.322266,-2149.078613
2249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.577162,-4.339348,-766.448853,6641.028320,23080.056641,-2192.014404
2250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.034217,-4.475060,-766.613098,6231.868652,22986.660156,-2218.478027
2251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.786123,-4.078219,-766.518982,5856.851563,22825.917969,-2230.528809
2252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.795403,-4.145527,-766.379028,5357.911621,22638.384766,-2246.120605
2253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.014082,-3.764835,-765.764832,5067.244629,22470.509766,-2311.602539
2254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.831778,-3.675687,-766.493347,4585.983887,22344.904297,-2324.163330
2255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.489403,-3.456592,-765.660034,4075.936768,22224.695313,-2375.232910
2256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.914801,-3.483234,-765.610107,3801.895264,22069.845703,-2424.662598
2257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.808215,-3.209653,-765.990967,3298.862305,21936.541016,-2490.887939
2258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.394216,-3.126360,-765.023865,2787.615234,21718.283203,-2486.981445
