WALKING 09
Date:,2019/07/18
Time:,15:31:41
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.710000,The instant the heel strikes the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
242,226.290100,1332.646240,924.670776,524.708069,1294.245117,929.140808,305.501495,1094.375610,926.858459,403.023560,1087.773682,939.019104,548.289307,1152.535889,617.117615,528.873108,1114.586304,481.120361,529.867615,1013.092285,343.111969,487.883423,894.262268,150.845703,432.181183,834.493408,135.658234,497.202148,1005.069946,43.867939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.735733,-1.722248,-12.097455,16.254995,-1.729180,-1.650227,6.260909,-0.525607,2.019993,6.257003,0.000000,0.000000,1.616118,-0.649931,7.353115,1.616118,0.649931,-7.353115,-61.079006,1.876694,-18.493233,-0.043097,1.484542,5.670145,-15.132949,-0.439314,57.799641,5.538896,0.244997,1.376994,1.975810,0.344433,-4.739662,0.531659,0.097151,-3.973540,394.089417,-106.550125,79.640083,607.717957,16.459171,28.929764,184.571884,-118.035881,27.345259,-470.070770,-135.633224,52.335285,0.000000,0.000000,2.037451,0.000000,0.000000,-0.409177,0.000000,0.000000,0.063006,370.552551,1263.834351,830.940308,368.152832,1269.800537,1042.402588,160.745880,1290.832764,827.797668,397.627106,1473.579712,825.329773,476.972595,1131.791626,475.176788,475.529968,1250.948608,832.694031,121.355804,1249.677979,434.451447,601.686951,1469.317139,363.186066,508.998047,1012.653320,71.294548,446.397858,848.829468,161.808502,321.932648,1070.542725,46.694290,515.127502,1106.250244,244.937469,452.771118,906.188965,145.265823,475.812042,1120.973511,459.356995,95.839142,1027.427002,88.543427,584.624146,1196.852783,-63.170822,529.864807,1067.261597,41.123211,508.998047,1012.653687,71.294518,467.509705,1086.558105,32.923115,531.907959,1098.460571,99.004181
243,223.459045,1343.435547,926.632874,521.751953,1306.231812,930.382690,303.489136,1105.582275,927.956665,401.111694,1099.491577,939.825378,548.642212,1166.443970,617.758545,530.725891,1129.126953,482.031708,531.166077,1024.247314,346.497772,488.181061,901.752502,156.593109,431.409698,843.068970,144.018402,497.028046,1006.755676,43.410442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.541981,-2.426590,-11.717788,17.909050,-1.195313,-2.341228,4.181097,-0.548558,2.099872,4.178285,0.000000,0.000000,1.436620,-0.540859,7.124596,1.436620,0.540859,-7.124596,-57.670170,2.859394,-18.519835,-0.036820,1.312393,4.725276,-13.378113,-0.375332,48.167946,4.554752,0.199132,1.340803,1.676547,0.294296,-3.829134,0.390457,0.085481,-3.034594,322.583282,-83.775955,60.774368,480.758179,14.915027,21.503876,191.914307,-102.359322,19.226681,-424.844452,-116.582825,43.440910,0.000000,0.000000,1.822882,0.000000,0.000000,-0.458651,0.000000,0.000000,0.123647,367.660736,1275.500000,832.399109,365.663696,1280.803833,1043.883179,157.743607,1301.681396,829.760254,393.898895,1485.366699,827.383606,478.636444,1145.629028,475.758057,472.691406,1263.021973,833.903015,121.642517,1258.725708,432.761261,599.484436,1485.500000,366.360992,509.181549,1015.515808,70.438469,446.494446,857.388428,170.517670,322.277924,1073.684570,45.274658,518.516907,1118.286987,238.666656,453.112366,913.711548,150.812531,477.411377,1134.498169,460.162018,96.968994,1035.160645,92.107437,585.798889,1199.259521,-63.409058,530.077209,1068.224976,37.078697,509.181549,1015.515808,70.438431,467.775970,1087.614502,28.690723,533.188904,1102.482056,93.154770
244,220.511612,1354.074341,928.744019,518.589844,1318.324463,931.814270,301.503723,1116.764771,929.236816,399.234009,1111.280151,940.799927,549.180847,1180.883179,618.427795,532.796814,1144.391968,482.951508,532.564453,1036.176270,349.997040,488.418335,910.228394,162.480484,430.447571,852.872375,152.622467,496.669647,1008.738525,42.891804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.260098,-3.147331,-11.262929,19.634884,-0.537498,-3.138866,1.836290,-0.576827,2.198249,1.834938,0.000000,0.000000,1.259870,-0.438914,6.850031,1.259870,0.438914,-6.850031,-54.000881,3.993848,-18.512928,-0.031690,1.091138,3.683748,-11.122707,-0.323033,37.550941,3.481387,0.145405,1.196383,1.316759,0.230118,-2.826407,0.275247,0.058284,-1.984393,245.619461,-61.699734,42.292427,351.215210,12.261163,14.543088,177.551544,-82.925926,11.825336,-366.453308,-88.566063,34.087254,0.000000,0.000000,1.486068,0.000000,0.000000,-0.452413,0.000000,0.000000,0.173760,364.657684,1287.135254,834.030212,363.037018,1291.786743,1045.532837,154.614029,1312.326782,831.866699,389.889923,1497.138550,829.605042,480.499390,1160.090088,476.353180,469.749023,1275.151855,835.297913,121.939148,1267.718994,431.113251,596.753723,1502.687378,370.013489,509.203491,1018.639893,69.532890,446.538971,867.235352,179.531128,322.513763,1077.293335,43.910484,522.237915,1130.828247,231.377502,453.405029,922.253662,156.504715,479.197205,1148.659912,460.981323,98.318878,1044.205200,95.901810,587.119873,1202.430542,-63.159439,530.091675,1069.108276,32.866798,509.203491,1018.640015,69.533020,467.861633,1088.659424,24.325996,534.436523,1106.504517,86.815063
245,217.449722,1364.556641,930.996826,515.219421,1330.516968,933.435608,299.546295,1127.919556,930.698547,397.391327,1123.136353,941.943848,549.908936,1195.853638,619.119568,535.083618,1160.383667,483.873810,534.049255,1048.905273,353.584747,488.595978,919.729431,168.483017,429.302277,863.936340,161.440369,496.100189,1011.040649,42.314102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.888594,-3.885323,-10.736593,21.426777,0.253533,-4.028186,-0.771450,-0.609278,2.311162,-0.770823,0.000000,0.000000,1.087040,-0.344915,6.528988,1.087040,0.344915,-6.528988,-50.077553,5.282726,-18.453835,-0.023969,0.821067,2.607118,-8.369690,-0.244331,26.576124,,,,,,,,,,171.187286,-40.638710,26.014687,,,,,,,,,,,,,,,,,,,361.544922,1298.732544,835.829834,360.271301,1302.746094,1047.347900,151.360825,1322.759888,834.108337,385.600128,1508.885376,831.987061,482.565979,1175.180054,476.948944,466.703461,1287.331055,836.878540,122.264740,1276.691895,429.439819,593.517090,1520.862305,374.127014,509.020081,1022.014404,68.651497,446.548584,878.441406,188.792725,322.606476,1081.382202,42.666077,526.256409,1143.719238,223.055664,453.650146,931.854736,162.317551,481.173889,1163.465332,461.800964,99.910248,1054.591553,99.907104,588.564331,1206.415405,-62.417725,529.844055,1069.872070,28.604420,509.020233,1022.014404,68.651588,467.706116,1089.661377,19.942631,535.589539,1110.440430,80.072479
246,214.274582,1374.878784,933.386597,511.639221,1342.805908,935.246399,297.617340,1139.044556,932.341614,395.584045,1135.057983,943.257507,550.828247,1211.354980,619.829895,537.584167,1177.102539,484.794800,535.609558,1062.452515,357.241119,488.715027,930.280579,174.583420,427.980469,876.278748,170.451630,495.300354,1013.678284,41.679810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.426976,-4.642430,-10.146873,23.280537,1.184728,-4.992704,-3.631317,-0.644539,2.433829,-3.628036,0.000000,0.000000,0.918826,-0.259198,6.160789,0.918826,0.259198,-6.160789,-45.914520,6.723578,-18.325171,-0.015227,0.512300,1.644018,-5.222227,-0.155220,16.758596,,,,,,,,,,110.824883,-24.039217,14.236252,,,,,,,,,,,,,,,,,,,358.323669,1310.287842,837.796631,357.366547,1313.680420,1049.327271,147.987656,1332.974121,836.481079,381.027863,1520.600586,834.526306,484.842285,1190.906494,477.532318,463.554413,1299.556763,838.643555,122.646759,1285.703003,427.658386,589.821411,1540.002686,378.685760,508.592133,1025.632202,67.897850,446.541199,891.059204,198.242004,322.532043,1085.972900,41.621452,530.526794,1156.776855,213.739441,453.849640,942.540894,168.232285,483.346741,1178.921875,462.607178,101.768250,1066.346924,104.096352,590.126099,1211.239136,-61.185806,529.275757,1070.489624,24.449778,508.592102,1025.631958,67.897774,467.255737,1090.603149,15.690948,536.587280,1114.204468,73.063629
247,210.986832,1385.039185,935.910889,507.848755,1355.189087,937.246399,295.717072,1150.138794,934.165771,393.812347,1147.044312,944.741150,551.939392,1227.386841,620.556885,540.296936,1194.548340,485.712616,537.238953,1076.827881,360.953857,488.776245,941.894592,180.771942,426.486542,889.907288,179.645126,494.258972,1016.661194,40.990936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.875461,-5.421337,-9.505264,25.193859,2.260309,-6.017169,-6.722813,-0.681294,2.561673,-6.716064,0.000000,0.000000,0.755539,-0.181768,5.744753,0.755539,0.181768,-5.744753,-41.535210,8.309050,-18.112913,-0.010235,0.212571,0.918825,-2.166878,-0.104336,9.366211,,,,,,,,,,71.253052,-12.965019,7.720754,,,,,,,,,,,,,,,,,,,354.994507,1321.799438,839.928711,354.323364,1324.589111,1051.469238,144.498138,1342.965332,838.981750,376.170959,1532.279419,837.220215,487.336365,1207.279419,478.091187,460.301361,1311.828369,840.593140,123.116547,1294.833496,425.676666,585.734009,1560.086548,383.676727,507.889679,1029.502197,67.402710,446.533203,905.123413,207.813416,322.281372,1091.108398,40.867928,534.996887,1169.803467,203.529846,454.006378,954.327698,174.235809,485.723450,1195.038940,463.387360,103.927063,1079.508057,108.426598,591.828735,1216.900391,-59.467087,528.341919,1070.961426,20.599182,507.889801,1029.501831,67.402740,466.472504,1091.496826,11.754299,537.377686,1117.728516,65.974884
248,207.586700,1395.037231,938.568970,503.847778,1367.665894,939.435547,293.845581,1161.201904,936.171021,392.076294,1159.094849,946.394836,553.242554,1243.948853,621.299622,543.221375,1212.720825,486.626556,538.934692,1092.035034,364.717743,488.779999,954.576050,187.044815,424.822388,904.824280,189.016617,492.971497,1019.993469,40.248528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.234880,-6.225255,-8.826713,27.166494,3.481243,-7.088560,-10.015337,-0.718460,2.690916,-10.004179,0.000000,0.000000,0.597198,-0.112410,5.279966,0.597198,0.112410,-5.279966,-36.972610,10.027993,-17.807953,-0.006257,0.001365,0.502508,-0.013918,-0.063784,5.122401,,,,,,,,,,51.168293,-7.170055,4.743020,,,,,,,,,,,,,,,,,,,351.557922,1333.266968,842.225525,351.142853,1335.472046,1053.773560,140.896027,1352.729858,841.609314,371.026123,1543.918213,840.067993,490.057373,1224.312378,478.613342,456.942871,1324.147705,842.726440,123.707092,1304.189331,423.394104,581.342163,1581.096069,389.089600,506.895233,1033.660034,67.316315,446.537994,920.650085,217.434799,321.864777,1096.861816,40.500881,539.614380,1182.603271,192.596710,454.124359,967.224731,180.318344,488.312683,1211.829712,464.129578,106.430054,1094.124634,112.832413,593.727661,1223.377197,-57.265564,527.014404,1071.330078,17.276815,506.895386,1033.660034,67.316269,465.337616,1092.397339,8.338409,537.920776,1120.977783,59.036949

ANALOG
1000.000000,Hz
Sample #,Fx,Fy,Fz,Mx,My,Mz,Fx,Fy,Fz,Mx,My,Mz
Units:,N,N,N,Nmm,Nmm,Nmm,N,N,N,Nmm,Nmm,Nmm
1201,-26.503485,-96.621475,-568.479065,42865.085938,-49088.191406,5798.618652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1202,-26.537685,-97.170067,-576.618591,43438.601563,-49769.671875,5883.708008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1203,-26.181196,-97.279160,-583.763306,43810.683594,-50523.781250,5939.301270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1204,-26.163914,-98.005936,-591.515137,44306.203125,-51120.093750,5974.391602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1205,-25.741228,-98.368965,-599.477600,44695.375000,-51842.800781,6022.263184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1206,-25.503870,-98.609550,-607.099121,45145.761719,-52403.582031,6096.879395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1207,-25.736233,-99.103645,-614.939880,45613.398438,-53090.292969,6158.030273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1208,-25.315456,-99.577728,-622.558289,45974.664063,-53723.160156,6182.140137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1209,-25.263615,-99.675186,-630.440369,46280.289063,-54415.449219,6246.778320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1210,-25.466560,-100.071022,-637.031921,46674.890625,-55034.750000,6280.013184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1211,-25.307413,-100.410843,-643.705505,47191.843750,-55581.269531,6349.761230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1212,-25.466686,-100.664917,-651.160522,47436.671875,-56192.867188,6343.033691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1213,-25.319157,-101.115105,-658.091736,47758.089844,-56812.652344,6409.196289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1214,-25.534529,-101.313927,-664.729919,48047.203125,-57266.558594,6403.177246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1215,-25.574833,-101.522736,-670.760620,48396.902344,-57814.054688,6430.232422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1216,-25.657543,-101.797882,-677.783813,48724.843750,-58317.179688,6452.340820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1217,-25.548441,-102.162483,-682.994507,49018.386719,-58747.726563,6441.520508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1218,-25.872107,-102.217232,-689.719177,49218.097656,-59341.687500,6454.023926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1219,-25.980883,-102.547874,-695.148376,49439.046875,-59732.703125,6461.767090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1220,-26.166031,-102.623985,-699.759155,49681.828125,-60190.828125,6493.729492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1221,-26.492865,-103.054382,-705.579346,50004.015625,-60563.347656,6480.072754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1222,-26.363483,-103.122124,-710.662781,50046.414063,-60928.324219,6448.459473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1223,-26.514399,-103.350662,-716.091064,50070.816406,-61352.597656,6535.800781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1224,-26.747545,-103.662758,-720.532166,50365.300781,-61742.382813,6440.151367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225,-26.671268,-103.431900,-725.229248,50575.128906,-62088.269531,6433.643066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1226,-26.836046,-103.619888,-730.186584,50773.890625,-62402.933594,6420.763184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1227,-26.891756,-103.453903,-734.151001,50904.703125,-62785.265625,6444.136230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1228,-27.156935,-103.489204,-738.679626,51014.562500,-63149.742188,6381.808594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1229,-27.225946,-103.545013,-742.386292,51134.355469,-63419.589844,6367.021484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1230,-27.337439,-103.536057,-747.041992,51266.468750,-63819.796875,6314.410645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1231,-27.394209,-103.646103,-751.222046,51358.203125,-64099.089844,6325.221191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1232,-27.429520,-103.360687,-754.843933,51606.945313,-64367.972656,6297.936035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1233,-27.245443,-103.063515,-758.979858,51698.902344,-64656.117188,6298.621582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1234,-27.239006,-102.955132,-762.514099,51757.578125,-64962.152344,6253.581055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1235,-27.612551,-102.635010,-765.881042,51950.082031,-65222.796875,6261.176270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1236,-27.572184,-102.372139,-769.459167,52148.539063,-65473.964844,6222.017578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1237,-27.861542,-102.152634,-772.178650,52212.464844,-65712.609375,6191.354980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1238,-28.081669,-101.844788,-776.621948,52277.261719,-66001.320313,6170.327148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1239,-28.086206,-101.538803,-780.331482,52358.867188,-66181.500000,6102.826172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1240,-28.046421,-101.263008,-782.959473,52466.679688,-66482.562500,6115.077637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1241,-28.094170,-101.110367,-786.452209,52625.976563,-66707.078125,6073.035645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1242,-28.066278,-100.846703,-789.383606,52650.472656,-66923.500000,6054.582520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1243,-28.396292,-100.140663,-792.407288,52770.351563,-67121.757813,6065.837891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1244,-28.598637,-99.844490,-794.910706,52867.804688,-67364.500000,6023.866211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1245,-28.669922,-99.603699,-798.060364,52842.542969,-67478.007813,5979.446289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1246,-29.025599,-99.196404,-799.919250,52939.562500,-67689.335938,5956.603027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1247,-29.248859,-98.744431,-802.423462,52958.386719,-67865.484375,5955.080566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1248,-29.201977,-98.669060,-804.318909,52999.230469,-68126.117188,5910.060547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1249,-29.447403,-98.251579,-807.213440,53113.843750,-68171.390625,5869.046387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1250,-29.779181,-98.085571,-810.191223,53121.398438,-68397.273438,5882.721191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1251,-30.082439,-97.877579,-811.791931,53184.847656,-68442.406250,5836.063477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1252,-30.308264,-97.271858,-813.046753,53175.328125,-68613.773438,5816.168457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1253,-30.432297,-96.986252,-816.325317,53295.316406,-68825.226563,5790.877441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1254,-30.570471,-96.555565,-817.665833,53279.511719,-68781.234375,5811.071289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1255,-30.873934,-96.534859,-819.436523,53231.085938,-68984.359375,5767.682129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1256,-31.026031,-95.995110,-819.484070,53192.726563,-69007.320313,5752.682617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1257,-31.216085,-95.586685,-822.117188,53205.746094,-69138.718750,5767.627930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1258,-31.661354,-95.301399,-823.935730,53152.109375,-69175.898438,5720.708008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1259,-31.724871,-94.939209,-825.146301,53181.664063,-69194.070313,5677.177246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1260,-31.918653,-94.796318,-826.743835,53110.406250,-69325.507813,5662.703125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1261,-32.200184,-94.288757,-827.094055,53167.062500,-69374.992188,5668.866699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1262,-32.371674,-93.804459,-828.694336,53135.257813,-69376.000000,5646.653809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1263,-32.478577,-93.662064,-830.032349,53125.406250,-69506.781250,5620.715820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1264,-32.521515,-93.190582,-830.984436,53065.804688,-69574.796875,5551.263184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1265,-32.813290,-92.682709,-831.939514,53050.007813,-69499.382813,5566.924805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1266,-33.127621,-92.231400,-833.022705,52995.703125,-69630.648438,5541.656250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1267,-33.091640,-91.702866,-834.318176,52974.644531,-69676.281250,5529.167480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1268,-33.472172,-91.273590,-835.101196,52959.347656,-69717.351563,5501.774902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1269,-33.472240,-90.900459,-835.319885,52971.546875,-69672.406250,5456.128906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1270,-34.025352,-90.061615,-836.538025,52833.390625,-69643.132813,5472.086914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1271,-33.851833,-89.569199,-836.797852,52756.785156,-69733.226563,5376.955566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1272,-33.948738,-89.284157,-837.921875,52713.605469,-69787.781250,5332.786133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1273,-34.525669,-88.612015,-838.407288,52743.144531,-69756.851563,5308.699219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1274,-34.450214,-88.128815,-838.279663,52615.425781,-69802.539063,5260.459473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1275,-34.522820,-87.245499,-838.930786,52521.031250,-69790.453125,5300.767090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1276,-34.828354,-86.696106,-839.456055,52461.269531,-69755.351563,5243.335449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1277,-35.047104,-86.036530,-839.333069,52423.503906,-69805.062500,5186.229004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1278,-35.145020,-85.431366,-839.467712,52385.437500,-69742.656250,5152.917969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
